,Unnamed: 0,Judul,Penulis,Teks,Rangkuman,Sumber,label
10,10,[HOAKS] Pengisian BBM Gratis pada 31 November 2022,Pdsi Kominfo,"Penjelasan :

Beredar di media sosial Facebook sebuah informasi yang menyebut bahwa pada 31 November 2022 akan diadakan pengisian bahan bakar minyak (BBM) gratis di seluruh Stasiun Pengisian Bahan Bakar Umum (SPBU).

Faktanya, dilansir dari kompas.com, informasi yang mengklaim bahwa akan diadakan pengisian BBM gratis di seluruh SPBU pada 31 November 2022 adalah tidak benar. Penjabat Sementara (Pjs) Vice President (VP) Corporate Communication Pertamina Heppy Wulansari memastikan bahwa informasi itu tidak benar. Sementara itu, pada November 2022 tidak terdapat tanggal 31.

Kategori: Hoaks

Link Counter:","Penjelasan :Beredar di media sosial Facebook sebuah informasi yang menyebut bahwa pada 31 November 2022 akan diadakan pengisian bahan bakar minyak (BBM) gratis di seluruh Stasiun Pengisian Bahan Bakar Umum (SPBU).
Faktanya, dilansir dari kompas.com, informasi yang mengklaim bahwa akan diadakan pengisian BBM gratis di seluruh SPBU pada 31 November 2022 adalah tidak benar.
Penjabat Sementara (Pjs) Vice President (VP) Corporate Communication Pertamina Heppy Wulansari memastikan bahwa informasi itu tidak benar.
Sementara itu, pada November 2022 tidak terdapat tanggal 31.
Kategori: HoaksLink Counter:",https://www.kominfo.go.id,hoax
11,11,[DISINFORMASI] Pertalite yang Dijual Pertamina Berkadar RON 86,Pdsi Kominfo,"Penjelasan :

Beredar sebuah unggahan foto di media sosial Facebook berisi narasi yang mengklaim bahan bakar minyak (BBM) jenis Pertalite yang dijual Pertamina berkadar Research Octane Number (RON) 86, bukan 90 sehingga lebih mudah menguap dan boros.

Faktanya, dikutip dari liputan6.com , klaim Pertalite yang dijual Pertamina berkadar RON 86 adalah tidak benar. Corporate Secretary Pertamina Patra Niaga Irto Ginting membantah klaim kadar RON pada Pertalite hanya 86. Pemerintah melalui Lembaga Minyak dan Gas Bumi (Lemigas) melakukan pengujian secara teknis menyoal standar dan mutu dari BBM jenis Pertalite yang diduga menjadi boros dan tak sesuai RON yang diklaim. Dari pengujian sampel BBM Pertalite di beberapa SPBU, hasilnya diklaim telah memenuhi standar dan mutu (spesifikasi) BBM jenis bensin RON 90 yang dipasarkan di dalam negeri sebagaimana Keputusan Dirjen Migas No. 0486.K/10/DJM.S/2017.

KATEGORI: DISINFORMASI

Link counter:","Penjelasan :Beredar sebuah unggahan foto di media sosial Facebook berisi narasi yang mengklaim bahan bakar minyak (BBM) jenis Pertalite yang dijual Pertamina berkadar Research Octane Number (RON) 86, bukan 90 sehingga lebih mudah menguap dan boros.
Faktanya, dikutip dari liputan6.com , klaim Pertalite yang dijual Pertamina berkadar RON 86 adalah tidak benar.
Corporate Secretary Pertamina Patra Niaga Irto Ginting membantah klaim kadar RON pada Pertalite hanya 86.
Pemerintah melalui Lembaga Minyak dan Gas Bumi (Lemigas) melakukan pengujian secara teknis menyoal standar dan mutu dari BBM jenis Pertalite yang diduga menjadi boros dan tak sesuai RON yang diklaim.
Dari pengujian sampel BBM Pertalite di beberapa SPBU, hasilnya diklaim telah memenuhi standar dan mutu (spesifikasi) BBM jenis bensin RON 90 yang dipasarkan di dalam negeri sebagaimana Keputusan Dirjen Migas No.",https://www.kominfo.go.id,hoax
12,12,[HOAKS] Perbandingan Pertalite Lama dan Pertalite Baru yang Berubah Warna serta Lebih Boros,Pdsi Kominfo,"Penjelasan :

Beredar di media sosial Facebook. sebuah unggahan foto yang menampilkan 2 botol air mineral 1,5 liter yang berisi cairan dan disebut oleh pengunggah sebagai Pertalite. Kedua cairan dalam botol tersebut memiliki warna yang beda, yaitu berwarna hijau pekat dan agak terang. Dalam unggahan tersebut diklaim bahwa adanya perbedaan Pertalite yang lama dan Pertalite yang baru sehingga lebih boros.

Faktanya, dilansir dari turnbackhoax.id , Corporate Secretary Pertamina Patra Niaga Irto Ginting menyebutkan bahwa warna bukan parameter boros tidaknya Pertalite. Bahan bakar minyak (BBM) yang disalurkan sudah melalui quality control dan sesuai dengan spesifikasi yang ditentukan Pemerintah. PT Pertamina (Persero) juga menegaskan kualitas BBM jenis Pertalite dengan Research Octane Number (RON) 90 tidak berubah.

KATEGORI: HOAKS

Link counter:","sebuah unggahan foto yang menampilkan 2 botol air mineral 1,5 liter yang berisi cairan dan disebut oleh pengunggah sebagai Pertalite.
Kedua cairan dalam botol tersebut memiliki warna yang beda, yaitu berwarna hijau pekat dan agak terang.
Dalam unggahan tersebut diklaim bahwa adanya perbedaan Pertalite yang lama dan Pertalite yang baru sehingga lebih boros.
Faktanya, dilansir dari turnbackhoax.id , Corporate Secretary Pertamina Patra Niaga Irto Ginting menyebutkan bahwa warna bukan parameter boros tidaknya Pertalite.
PT Pertamina (Persero) juga menegaskan kualitas BBM jenis Pertalite dengan Research Octane Number (RON) 90 tidak berubah.",https://www.kominfo.go.id,hoax
13,13,Awas Disinformasi! Massa Bakar Pos Polisi saat Demonstrasi Tolak Kenaikan BBM,Pdsi Kominfo,"Jakarta Pusat, Kominfo – Beredar sebuah unggahan video di media sosial Facebook yang memperlihatkan massa sedang berdemonstrasi. Unggahan tersebut disertai narasi ""👆 Siang tadi, Pos Polisi Tg Tani dibakar massa demo tolak BBM”.

Setelah penelusuran lebih lanjut yang dilakukan Tim AIS Kementerian Komunikasi dan Informatika, ditemukan fakta bahwa klaim pos polisi Tugu Tani dibakar massa demonstrasi yang menolak harga bahan bakar minyak (BBM) adalah keliru.

Dilansir dari jawapos.com, video tersebut merupakan video pada 8 Oktober 2020 saat aksi demonstrasi penolakan Omnibus Law Undang-Undang Cipta Kerja (UU Ciptaker) di Jakarta. Dalam aksi demonstrasi tersebut tercatat ada tiga pos polisi dan dua halte bus yang jadi sasaran amukan massa.

Berikut laporan harian isu hoaks, disinformasi, dan misinformasi, yang telah diidentifikasi oleh Tim AIS Kementerian Kominfo, Sabtu (01/10/2022):","Jakarta Pusat, Kominfo – Beredar sebuah unggahan video di media sosial Facebook yang memperlihatkan massa sedang berdemonstrasi.
Unggahan tersebut disertai narasi ""👆 Siang tadi, Pos Polisi Tg Tani dibakar massa demo tolak BBM”.
Setelah penelusuran lebih lanjut yang dilakukan Tim AIS Kementerian Komunikasi dan Informatika, ditemukan fakta bahwa klaim pos polisi Tugu Tani dibakar massa demonstrasi yang menolak harga bahan bakar minyak (BBM) adalah keliru.
Dilansir dari jawapos.com, video tersebut merupakan video pada 8 Oktober 2020 saat aksi demonstrasi penolakan Omnibus Law Undang-Undang Cipta Kerja (UU Ciptaker) di Jakarta.
Dalam aksi demonstrasi tersebut tercatat ada tiga pos polisi dan dua halte bus yang jadi sasaran amukan massa.",https://www.kominfo.go.id,hoax
14,14,[DISINFORMASI] Video Pos Polisi Dibakar pada Aksi Demonstrasi Tolak Kenaikan Harga BBM,Pdsi Kominfo,"Penjelasan :

Telah beredar di media sosial Facebook sebuah unggahan video memperlihatkan massa sedang berdemonstrasi. Unggahan tersebut bertuliskan ""👆 Siang tadi , Pos Polisi Tg Tani di bakar massa demo tolak BBM”.

Faktanya, dilansir dari jawapos.com , klaim yang menyebutkan bahwa pos polisi Tugu Tani dibakar massa demonstrasi tolak harga bahan bakar minyak (BBM) adalah keliru. Video tersebut merupakan video pada 8 Oktober 2020 saat aksi demonstrasi penolakan Omnibus Law Undang-Undang Cipta Kerja (UU Ciptaker) di Jakarta. Dalam aksi demonstrasi tersebut tercatat ada tiga pos polisi dan dua halte bus yang jadi sasaran amukan massa.

KATEGORI: DISINFORMASI

Link Counter:","Penjelasan :Telah beredar di media sosial Facebook sebuah unggahan video memperlihatkan massa sedang berdemonstrasi.
Unggahan tersebut bertuliskan ""👆 Siang tadi , Pos Polisi Tg Tani di bakar massa demo tolak BBM”.
Faktanya, dilansir dari jawapos.com , klaim yang menyebutkan bahwa pos polisi Tugu Tani dibakar massa demonstrasi tolak harga bahan bakar minyak (BBM) adalah keliru.
Video tersebut merupakan video pada 8 Oktober 2020 saat aksi demonstrasi penolakan Omnibus Law Undang-Undang Cipta Kerja (UU Ciptaker) di Jakarta.
Dalam aksi demonstrasi tersebut tercatat ada tiga pos polisi dan dua halte bus yang jadi sasaran amukan massa.",https://www.kominfo.go.id,hoax
15,15,[DISINFORMASI] Video Detik-detik Presiden Jokowi Lari Ketakutan Saat Demo Tolak Kenaikan BBM,Pdsi Kominfo,"Penjelasan :

Beredar sebuah video di media sosial Facebook yang berjudul ""Aparat Tak Berkutik, Detik-detik Jokowi Lari Ketakutan” yang berlatar belakang demo tolak kenaikan harga bahan bakar minyak (BBM).

Faktanya, dilansir dari cekfakta.tempo.co , video tersebut merupakan hasil suntingan. Tidak terdapat kesesuaian antara judul dengan narasi. Dalam video tersebut juga tidak ada informasi terkait Presiden Joko Widodo lari ketakutan seperti pada judul video. Narator pada video tersebut membacakan artikel yang dimuat oleh dua media, yaitu populis.id dan tribunnews.com yang berisi tentang gelombang demonstrasi terkait kenaikan harga BBM di Jakarta dan Surabaya.

KATEGORI: DISINFORMASI

Link Counter:","Penjelasan :Beredar sebuah video di media sosial Facebook yang berjudul ""Aparat Tak Berkutik, Detik-detik Jokowi Lari Ketakutan” yang berlatar belakang demo tolak kenaikan harga bahan bakar minyak (BBM).
Faktanya, dilansir dari cekfakta.tempo.co , video tersebut merupakan hasil suntingan.
Tidak terdapat kesesuaian antara judul dengan narasi.
Dalam video tersebut juga tidak ada informasi terkait Presiden Joko Widodo lari ketakutan seperti pada judul video.
Narator pada video tersebut membacakan artikel yang dimuat oleh dua media, yaitu populis.id dan tribunnews.com yang berisi tentang gelombang demonstrasi terkait kenaikan harga BBM di Jakarta dan Surabaya.",https://www.kominfo.go.id,hoax
16,16,[DISINFORMASI] Presiden Joko Widodo Marah karena Kenaikan Harga BBM dan Bahan Pokok,Pdsi Kominfo,"Penjelasan :

Beredar sebuah video di media sosial yang memperlihatkan Presiden Joko Widodo (Jokowi) memarahi para menteri pada saat rapat kabinet. Video tersebut disertai dengan narasi yang menyebutkan kemarahan Presiden Jokowi disebabkan kenaikan bahan bakar minyak (BBM) dan bahan pokok belum lama ini.

Faktanya, video tersebut tidak ada kaitannya dengan kenaikan harga BBM dan bahan pokok. Dikutip dari kompas.com , video tersebut adalah video lama pada pertengahan tahun 2020 ketika Covid-19 masih mengganas di Indonesia. Kemarahan Presiden Joko Widodo dalam video itu disebabkan para menteri yang dianggapnya tidak mempunyai sense of crisis terhadap situasi pandemi Covid-19 yang melanda Indonesia.

KATEGORI: DISINFORMASI

Link counter:","Penjelasan :Beredar sebuah video di media sosial yang memperlihatkan Presiden Joko Widodo (Jokowi) memarahi para menteri pada saat rapat kabinet.
Video tersebut disertai dengan narasi yang menyebutkan kemarahan Presiden Jokowi disebabkan kenaikan bahan bakar minyak (BBM) dan bahan pokok belum lama ini.
Faktanya, video tersebut tidak ada kaitannya dengan kenaikan harga BBM dan bahan pokok.
Dikutip dari kompas.com , video tersebut adalah video lama pada pertengahan tahun 2020 ketika Covid-19 masih mengganas di Indonesia.
Kemarahan Presiden Joko Widodo dalam video itu disebabkan para menteri yang dianggapnya tidak mempunyai sense of crisis terhadap situasi pandemi Covid-19 yang melanda Indonesia.",https://www.kominfo.go.id,hoax
17,17,[DISINFORMASI] Video Unjuk Rasa Mahasiswa Terkait Kenaikan Harga BBM dan Tuntut Presiden Jokowi Mundur,Pdsi Kominfo,"Penjelasan :

Beredar sebuah video unjuk rasa mahasiswa yang diunggah oleh salah satu akun Twitter pada 13 September 2022. Video tersebut disertai keterangan yang menyatakan bahwa video tersebut merupakan video unjuk rasa mahasiswa terkait kenaikan bahan bakar minyak (BBM) baru-baru ini. Disebutkan pula bahwa mahasiswa meminta Presiden Joko Widodo (Jokowi) mundur karena kebijakan harga BBM naik.

Faktanya, dilansir medcom.id , diketahui bahwa video tersebut bukan merupakan unjuk rasa mahasiswa terkait kenaikan harga BBM baru-baru ini, melainkan unjuk rasa mahasiswa terkait Komisi Pemberantasan Korupsi (KPK) yang terjadi di wilayah Palembang pada September 2019.

KATEGORI: DISINFORMASI

Link counter:","Penjelasan :Beredar sebuah video unjuk rasa mahasiswa yang diunggah oleh salah satu akun Twitter pada 13 September 2022.
Video tersebut disertai keterangan yang menyatakan bahwa video tersebut merupakan video unjuk rasa mahasiswa terkait kenaikan bahan bakar minyak (BBM) baru-baru ini.
Disebutkan pula bahwa mahasiswa meminta Presiden Joko Widodo (Jokowi) mundur karena kebijakan harga BBM naik.
Faktanya, dilansir medcom.id , diketahui bahwa video tersebut bukan merupakan unjuk rasa mahasiswa terkait kenaikan harga BBM baru-baru ini, melainkan unjuk rasa mahasiswa terkait Komisi Pemberantasan Korupsi (KPK) yang terjadi di wilayah Palembang pada September 2019.
KATEGORI: DISINFORMASILink counter:",https://www.kominfo.go.id,hoax
18,18,[DISINFORMASI] Stok BBM Langka Akibat Kebakaran Tangki Terminal Minyak Balongan,Pdsi Kominfo,"Penjelasan:

Beredar postingan di media sosial Facebook tautan artikel berita berjudul ""Tangki BBM Balongan Terbakar, Diduga Disambar Petir"" yang dipublikasikan pada 8 September 2022. Unggahan tersebut disertai keterangan yang mengklaim bahwa stok bahan bakar minyak (BBM) langka akibat kebakaran tangki terminal minyak Balongan.

Faktanya, dilansir dari liputan6.com , klaim stok BBM langka akibat kebakaran tangki terminal minyak Balongan tidak benar. PT Pertamina memastikan pasokan BBM yang berada di Integrated Terminal Balongan, Kabupaten Indramayu, Jawa Barat berjalan normal dan tidak ada gangguan setelah terjadinya kebakaran di salah satu tangki.

KATEGORI: DISINFORMASI

Link counter:","Penjelasan:Beredar postingan di media sosial Facebook tautan artikel berita berjudul ""Tangki BBM Balongan Terbakar, Diduga Disambar Petir"" yang dipublikasikan pada 8 September 2022.
Unggahan tersebut disertai keterangan yang mengklaim bahwa stok bahan bakar minyak (BBM) langka akibat kebakaran tangki terminal minyak Balongan.
Faktanya, dilansir dari liputan6.com , klaim stok BBM langka akibat kebakaran tangki terminal minyak Balongan tidak benar.
PT Pertamina memastikan pasokan BBM yang berada di Integrated Terminal Balongan, Kabupaten Indramayu, Jawa Barat berjalan normal dan tidak ada gangguan setelah terjadinya kebakaran di salah satu tangki.
KATEGORI: DISINFORMASILink counter:",https://www.kominfo.go.id,hoax
19,19,[DISINFORMASI] Dana BLT BBM Merupakan Dana Desa yang Direalokasi,Pdsi Kominfo,"Penjelasan :

Baru-baru ini pemerintah meluncurkan program bantuan langsung tunai (BLT) pengalihan subsidi bahan bakar minyak (BBM). Peluncuran program tersebut dilakukan pasca pemerintah membuat kebijakan menaikkan harga BBM pada 3 September 2022. Namun, beredar kabar di media sosial Twitter bahwa dana BLT tersebut berasal dari dana desa yang direalokasi.

Faktanya, dilansir dari antaranews.com , klaim yang menyatakan dana BLT BBM merupakan dana desa yang direalokasi adalah tidak benar. Staf Khusus Menteri Keuangan Bidang Komunikasi Strategis Yustinus Prastowo, dalam unggahannya di Twitter pada 14 September 2022 menyatakan bahwa anggaran BLT pengalihan subsidi BBM sebagai upaya penanganan dampak inflasi telah diatur dalam Peraturan Menteri Keuangan (PMK) Nomor 134 Tahun 2022. Prastowo menjelaskan PMK-134/2022 itu mengatur alokasi bantuan sosial Rp2,17 triliun yang merupakan dua persen dari Dana Transfer Umum (DTU), yaitu Dana Alokasi Umum (DAU) dan Dana Bagi Hasil (DBH). Ia juga menyebut DTU yang terdiri dari DAU dan DBH tersebut berbeda dengan dana desa.

KATEGORI: DISINFORMASI

Link Counter:","Penjelasan :Baru-baru ini pemerintah meluncurkan program bantuan langsung tunai (BLT) pengalihan subsidi bahan bakar minyak (BBM).
Peluncuran program tersebut dilakukan pasca pemerintah membuat kebijakan menaikkan harga BBM pada 3 September 2022.
Namun, beredar kabar di media sosial Twitter bahwa dana BLT tersebut berasal dari dana desa yang direalokasi.
Faktanya, dilansir dari antaranews.com , klaim yang menyatakan dana BLT BBM merupakan dana desa yang direalokasi adalah tidak benar.
Staf Khusus Menteri Keuangan Bidang Komunikasi Strategis Yustinus Prastowo, dalam unggahannya di Twitter pada 14 September 2022 menyatakan bahwa anggaran BLT pengalihan subsidi BBM sebagai upaya penanganan dampak inflasi telah diatur dalam Peraturan Menteri Keuangan (PMK) Nomor 134 Tahun 2022.",https://www.kominfo.go.id,hoax
20,20,[DISINFORMASI] Pemerintah Sengaja Merekayasa Status PPKM untuk Meredam Massa Demonstrasi Kenaikan Harga BBM,Pdsi Kominfo,"Penjelasan :

Beredar sebuah unggahan yang menarasikan bahwa pemerintah sengaja memperpanjang Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) di seluruh wilayah Indonesia untuk meredam gelombang masyarakat yang turun ke jalan menentang kenaikan harga bahan bakar minyak (BBM).

Dilansir dari jalahoaks.jakarta.go.id , dijelaskan bahwa narasi tersebut adalah keliru. Faktanya, PPKM level 1 diberlakukan kembali sesuai dengan Instruksi Menteri Dalam Negeri Nomor 42 dan 43 Tahun 2022, sama seperti kondisi sebelumnya, sehingga tidak ada hubungannya dengan kenaikan BBM. Pemerintah memperpanjang aturan PPKM level 1 sampai level 3 untuk seluruh wilayah di Indonesia hingga 3 Oktober mendatang didasari oleh berbagai pertimbangan ahli sebagai langkah antisipasi agar penyebaran Covid-19 di Indonesia tetap terkendali. Sebagai informasi, hingga 8 September 2022 tingkat persentase kasus positif Covid-19 Jakarta dalam 30 hari terakhir berada di 13,0% dan 10,1% untuk positivity rate Indonesia.

KATEGORI: DISINFORMASI

Link Counter:","Penjelasan :Beredar sebuah unggahan yang menarasikan bahwa pemerintah sengaja memperpanjang Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) di seluruh wilayah Indonesia untuk meredam gelombang masyarakat yang turun ke jalan menentang kenaikan harga bahan bakar minyak (BBM).
Dilansir dari jalahoaks.jakarta.go.id , dijelaskan bahwa narasi tersebut adalah keliru.
Faktanya, PPKM level 1 diberlakukan kembali sesuai dengan Instruksi Menteri Dalam Negeri Nomor 42 dan 43 Tahun 2022, sama seperti kondisi sebelumnya, sehingga tidak ada hubungannya dengan kenaikan BBM.
Pemerintah memperpanjang aturan PPKM level 1 sampai level 3 untuk seluruh wilayah di Indonesia hingga 3 Oktober mendatang didasari oleh berbagai pertimbangan ahli sebagai langkah antisipasi agar penyebaran Covid-19 di Indonesia tetap terkendali.
Sebagai informasi, hingga 8 September 2022 tingkat persentase kasus positif Covid-19 Jakarta dalam 30 hari terakhir berada di 13,0% dan 10,1% untuk positivity rate Indonesia.",https://www.kominfo.go.id,hoax
21,21,[DISINFORMASI] 670 Sepeda Listrik Disumbangkan Gratis setelah Harga BBM Naik,Pdsi Kominfo,"Penjelasan :

Beredar sebuah unggahan di media sosial Facebook yang mengklaim ratusan sepeda listrik akan disumbangkan secara gratis setelah kenaikan harga bahan bakar minyak (BBM) diresmikan. Unggahan tersebut menyertakan tautan https://bit.ly/3e2DUN4 .

Dilansir dari kompas.com , berdasarkan hasil penelusuran gambar menggunakan metode reverse image search, diketahui salah satu foto pada unggahan tersebut identik dengan foto toko sepeda listrik Uwinfly. Saat dihubungi, Area Sales Manager Uwinfly Jabodetabek Joko Prisno menjelaskan bahwa informasi yang disampaikan dalam unggahan itu keliru. Foto itu merupakan sepeda listrik yang dijual di showroom Uwinfly Tangkas, Cibubur, Jawa Barat yang diambil pada 17 Desember 2021. Adapun tautan yang disematkan dalam unggahan tersebut menuju pada sebuah aplikasi berbagi video dan tidak berkaitan dengan pembagian sepeda gratis.

KATEGORI: DISINFORMASI

Link counter:","Penjelasan :Beredar sebuah unggahan di media sosial Facebook yang mengklaim ratusan sepeda listrik akan disumbangkan secara gratis setelah kenaikan harga bahan bakar minyak (BBM) diresmikan.
Dilansir dari kompas.com , berdasarkan hasil penelusuran gambar menggunakan metode reverse image search, diketahui salah satu foto pada unggahan tersebut identik dengan foto toko sepeda listrik Uwinfly.
Saat dihubungi, Area Sales Manager Uwinfly Jabodetabek Joko Prisno menjelaskan bahwa informasi yang disampaikan dalam unggahan itu keliru.
Foto itu merupakan sepeda listrik yang dijual di showroom Uwinfly Tangkas, Cibubur, Jawa Barat yang diambil pada 17 Desember 2021.
Adapun tautan yang disematkan dalam unggahan tersebut menuju pada sebuah aplikasi berbagi video dan tidak berkaitan dengan pembagian sepeda gratis.",https://www.kominfo.go.id,hoax
22,22,[DISINFORMASI] Pom Bensin Tuban Dibakar Massa setelah Harga BBM Naik pada 3 September 2022,Pdsi Kominfo,"Penjelasan:

Beredar sebuah video di media sosial Facebook yang memperlihatkan kebakaran Stasiun Pengisian Bahan Bakar Umum (SPBU) yang diklaim sebagai pom bensin di Tuban yang dibakar massa setelah harga bahan bakar minyak (BBM) naik pada 3 September 2022.

Faktanya, dilansir dari turnbackhoax.id , video yang memperlihatkan kebakaran di sebuah SPBU yang diklaim sebagai pom bensin di Tuban yang dibakar massa begitu harga BBM naik merupakan klaim yang salah. Kebakaran di SPBU tersebut diduga karena bocornya tangki mobil pick-up yang sedang mengantre di SPBU Singgahan, Kabupaten Tuban pada Sabtu, 3 September 2022.

KATEGORI: DISINFORMASI

Link counter:","Penjelasan:Beredar sebuah video di media sosial Facebook yang memperlihatkan kebakaran Stasiun Pengisian Bahan Bakar Umum (SPBU) yang diklaim sebagai pom bensin di Tuban yang dibakar massa setelah harga bahan bakar minyak (BBM) naik pada 3 September 2022.
Faktanya, dilansir dari turnbackhoax.id , video yang memperlihatkan kebakaran di sebuah SPBU yang diklaim sebagai pom bensin di Tuban yang dibakar massa begitu harga BBM naik merupakan klaim yang salah.
Kebakaran di SPBU tersebut diduga karena bocornya tangki mobil pick-up yang sedang mengantre di SPBU Singgahan, Kabupaten Tuban pada Sabtu, 3 September 2022.
KATEGORI: DISINFORMASILink counter:",https://www.kominfo.go.id,hoax
23,23,[HOAKS] Selebaran Kenaikan Harga BBM 1 September 2022,Pdsi Kominfo,"Penjelasan :

Beredar sebuah selebaran memuat logo Pertamina yang berisi informasi tentang kenaikan harga bahan bakar minyak (BBM) bersubsidi per tanggal 1 September 2022. Selebaran tersebut merinci kenaikan harga BBM, di antaranya Pertalite yang semula Rp7.650 per liter menjadi Rp10.000 per liter, Pertamax dari Rp12.500 per liter menjadi Rp16.000 per liter, dan Solar semula Rp5.150 per liter akan naik menjadi Rp7.200 per liter.

Faktanya, dilansir dari jpnn.com , Section Head Communication dan Relation PT Pertamina Patra Niaga Regional Sumbagut Agustiawan menegaskan bahwa selebaran kenaikan harga BBM per tanggal 1 September 2022 yang mencatut logo Pertamina tersebut adalah hoaks. Ia memastikan harga BBM bersubsidi belum naik karena sampai saat ini belum ada keputusan resmi dari pemerintah atas kenaikan BBM bersubsidi. Untuk itu, pihaknya meminta kepada masyarakat untuk menunggu keputusan resmi dari pemerintah terkait kenaikan harga BBM dan tidak terpengaruh dengan informasi liar yang beredar.

KATEGORI: HOAKS

Link counter:","Penjelasan :Beredar sebuah selebaran memuat logo Pertamina yang berisi informasi tentang kenaikan harga bahan bakar minyak (BBM) bersubsidi per tanggal 1 September 2022.
Selebaran tersebut merinci kenaikan harga BBM, di antaranya Pertalite yang semula Rp7.650 per liter menjadi Rp10.000 per liter, Pertamax dari Rp12.500 per liter menjadi Rp16.000 per liter, dan Solar semula Rp5.150 per liter akan naik menjadi Rp7.200 per liter.
Faktanya, dilansir dari jpnn.com , Section Head Communication dan Relation PT Pertamina Patra Niaga Regional Sumbagut Agustiawan menegaskan bahwa selebaran kenaikan harga BBM per tanggal 1 September 2022 yang mencatut logo Pertamina tersebut adalah hoaks.
Ia memastikan harga BBM bersubsidi belum naik karena sampai saat ini belum ada keputusan resmi dari pemerintah atas kenaikan BBM bersubsidi.
Untuk itu, pihaknya meminta kepada masyarakat untuk menunggu keputusan resmi dari pemerintah terkait kenaikan harga BBM dan tidak terpengaruh dengan informasi liar yang beredar.",https://www.kominfo.go.id,hoax
